"@timestamp","@version","Android sum","_id","_index","_score","_type","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","cloud.account.id","cloud.availability_zone","cloud.image.id","cloud.instance.id","cloud.machine.type","cloud.provider","cloud.region","ecs.version","event.created","host.architecture","host.boot_id","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.platform","host.os.version","iOS sum","journald.custom.selinux_context","journald.custom.stream_id",message,"process.capabilites","process.cmd","process.executable","process.name","process.pid","process.uid","syslog.facility","syslog.identifier","syslog.priority","systemd.cgroup","systemd.slice","systemd.transport","systemd.unit",tags
"Mar 13, 2024 @ 13:38:11.459",1,0,IhebN44B9tBpE2orGoiF,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:38:14.450","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth xLX4K42trWr3o5rwfMXdx7sk",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:37:52.597",1,0,txeaN44B9tBpE2or5Ice,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:37:58.894","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth Mo3kV6P1df6waUGmoTuRyAfB",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:35:36.415",1,0,GBeYN44B9tBpE2orzoJ7,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:35:42.708","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 1Nj7RQQ1iqhFcGQex9858Up4 for auth saiAnm4PfB3sN9JoupQPcC3T",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:20:39.041",1,0,pxeLN44B9tBpE2ormV9w,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:21:17.175","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 1Nj7RQQ1iqhFcGQex9858Up4 for auth kuPnsSZ1xtw6qo4ohMtBSoPk",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:19:11.478",1,0,3BeJN44B9tBpE2orsVp2,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:19:13.444","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status denied by 1Nj7RQQ1iqhFcGQex9858Up4 for auth JEkv6Emtq8o4nSVz4DoMg7qw",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:19:04.747",1,0,1ReJN44B9tBpE2orp1r3,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:19:09.985","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status denied by 1Nj7RQQ1iqhFcGQex9858Up4 for auth ZAxbGovYFqU5CLd8yzetPA72",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:13:03.530",1,0,hheEN44B9tBpE2orK0yW,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:13:09.818","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by kVfYqcfhSNL374orNb6tqWNt for auth gAX4UPxFdDfcT3X5RDd9n9sK",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:05:13.247",1,0,"-Rd8N44B9tBpE2or6jjV","logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:05:16.163","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth TxNHFNArBqAyPjCaxknhftDb",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:04:59.221",1,0,jBd8N44B9tBpE2orrjgw,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:05:00.638","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by b6YPuDD7pWH5zpqbFXdh6agK for auth ZFqHhy8wkH8SpXWHWZPNVf63",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:04:43.603",1,0,vxd8N44B9tBpE2orcTe5,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:04:45.160","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth XVM9qdJBhghm8MNw9WFi2BDp",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:04:20.898",1,0,vRd8N44B9tBpE2oraTfH,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:04:41.757","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by b6YPuDD7pWH5zpqbFXdh6agK for auth oBJk38q9onEiJ6nWSJsaz9KB",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:03:34.182",1,0,1xd7N44B9tBpE2orazRf,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:03:37.996","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth xMv4jPxhTwFpsEoBgKbuwxjh",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:03:19.789",1,0,aRd7N44B9tBpE2orLjSn,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:03:22.452","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth Q1a45pYdF1y9ZkSM7CFqT8Y9",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 13:02:56.886",1,0,"mxd6N44B9tBpE2or-TMR","logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 13:03:06.910","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth aESHfDQKbY8iUYYE8aaUpUKN",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:55:11.450",1,0,gRd0N44B9tBpE2orUCLa,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:55:51.435","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth msgwHo2g4TjYf6BADzxSa8am",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:49:29.049",1,0,6xduN44B9tBpE2orehKI,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:49:29.912","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth YZ2trVbNZh1dc2ektQE9tejH",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:49:14.511",1,0,eRduN44B9tBpE2orQBJS,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:49:15.005","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by FPJgv8WsSpecZPkf7556CnzZ for auth 894e1K69CooQbjJuHTx5Sop5",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:48:10.981",1,0,BxdtN44B9tBpE2orTBA2,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:48:12.518","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth gLDo7aXBjVdDbS42gvfEc1m8",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:47:35.604",1,0,XBdsN44B9tBpE2orwA6H,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:47:36.758","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth Ns5xaobmwRn5ZBNCQcwKfKqT",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
"Mar 13, 2024 @ 12:47:10.688",1,0,iRdsN44B9tBpE2orXg06,"logs_2024.03.13",,"_doc","4233914a-0a12-4abe-a22e-dd7c999f42d4","staging-sdo-mobile-a1.sdo.local","0af3a107-2065-4663-bedc-95cdfe9b6414","staging-sdo-mobile-a1.sdo.local",journalbeat,"7.8.0",901060547976,"us-west-1a","ami-0bdc0ff10fb093057","i-0ec819664eda606e7","t3a.small",aws,"us-west-1","1.5.0","Mar 13, 2024 @ 12:47:11.593","x86_64",ae246f60a60d48fda2947bf3a347ab67,false,"staging-sdo-mobile-a1.sdo.local",f7d547349e0941a785546a2ce33e866b,"[""10.0.10.10"",""fe80::4aa:3cff:fe41:d360""]","[""06:aa:3c:41:d3:60""]","staging-sdo-mobile-a1.sdo.local",Maipo,redhat,"3.10.0-862.11.6.el7.x86_64","Red Hat Enterprise Linux Server",rhel,"7.5 (Maipo)",0,"system_u:system_r:init_t:s0",7d28f9901f944ce18b8eb1a1611891a6,"D <auth> Reporting status approved by 4xMHZ5BCw9b576BHVevcEjFC for auth exo54rqgFrG88iSxL8Kj5xJW",1fffffffff,"npm start              ","/usr/bin/node","npm start","21,009",0,3,"sdo-cloud-server",6,"/system.slice/sdo-mobile.service","system.slice",stdout,"sdo-mobile.service","[""beats_input_codec_plain_applied"",""_grokparsefailure""]"
